user_goal_id,user_goal,user_goal_url,expression,visits
2469,foods for constipation,,what food is good for constipation,1195
2469,foods for constipation,,foods that help with constipation,1164
2469,foods for constipation,,what foods help constipation,1095
2469,foods for constipation,,food to help with constipation,1085
2470,what causes constipation,https://www.nhs.uk/conditions/constipation/,what causes constipation,8128
2470,what causes constipation,https://www.nhs.uk/conditions/constipation/,causes of constipation,7859
2470,what causes constipation,https://www.nhs.uk/conditions/constipation/,constipation causes,5081
2470,what causes constipation,https://www.nhs.uk/conditions/constipation/,cause of constipation,2059
2471,chronic constipation,,chronic constipation,9923
2471,chronic constipation,,severe constipation,6449
2471,chronic constipation,,severe constipation uk,1014
2474,newborn constipation,,newborn constipation,3557
2474,newborn constipation,,newborn constipated,3507
2474,newborn constipation,,constipation newborn babies,1602
2474,newborn constipation,,constipation in newborn,1475
2474,newborn constipation,,constipated newborn,1272
2474,newborn constipation,,constipation in newborn babies,1154
2474,newborn constipation,,constipation newborn,1054
2475,foods that cause constipation,,foods that cause constipation,4765
2475,foods that cause constipation,,what foods cause constipation,1913
2475,foods that cause constipation,,foods that make you constipated,1468
2475,foods that cause constipation,,foods that cause constipation list,1459
2476,natural remedies for constipation,,natural remedies for constipation,8306
2476,natural remedies for constipation,,natural constipation remedies,2269
2476,natural remedies for constipation,,natural remedy for constipation,2241
2476,natural remedies for constipation,,natural remedies constipation,1664
2476,natural remedies for constipation,,natural constipation relief,1495
2476,natural remedies for constipation,,natural constipation remedy,1106
2477,stool,,stool,7823
2477,stool,,stools,6476
2477,stool,,poop,4855
2477,stool,,faeces,2660
2477,stool,,feces,1795
2478,hiatus hernia,https://www.nhs.uk/conditions/hiatus-hernia/,hiatus hernia,187001
2478,hiatus hernia,https://www.nhs.uk/conditions/hiatus-hernia/,hiatal hernia,28882
2478,hiatus hernia,https://www.nhs.uk/conditions/hiatus-hernia/,hernia stomach,15083
2478,hiatus hernia,https://www.nhs.uk/conditions/hiatus-hernia/,stomach hernia,7115
2479,daily contact lenses,,daily contact lenses,30864
2479,daily contact lenses,,daily contact lenses uk,8387
2479,daily contact lenses,,daily disposable contact lenses,7519
2479,daily contact lenses,,disposable contact lenses,5343
2479,daily contact lenses,,daily wear contact lenses,2829
2479,daily contact lenses,,daily lenses,2438
2479,daily contact lenses,,one day contact lenses,2149
2479,daily contact lenses,,one day contact lenses uk,1656
2479,daily contact lenses,,disposable contact lenses uk,1189
2479,daily contact lenses,,daily lenses uk,1072
2479,daily contact lenses,,daily contact lenses online uk,1047
2479,daily contact lenses,,disposable contact lenses online,1029
2481,monthly contact lenses,,monthly contact lenses,14246
2481,monthly contact lenses,,contact lenses monthly,3098
2481,monthly contact lenses,,monthly contact lenses uk,1480
2482,varifocal contact lenses,,varifocal contact lenses,31672
2482,varifocal contact lenses,,varifocal contact lens,2189
2482,varifocal contact lenses,,varifocal contact lenses uk,1108
2483,multifocal contact lenses,,multifocal contact lenses,19868
2483,multifocal contact lenses,,multifocal contact lenses uk,2128
2483,multifocal contact lenses,,multifocal lenses,2121
2483,multifocal contact lenses,,contact lenses multifocal,1256
2484,inguinal hernia,https://www.nhs.uk/conditions/inguinal-hernia-repair/,inguinal hernia,30439
2484,inguinal hernia,https://www.nhs.uk/conditions/inguinal-hernia-repair/,hernia in groin,13067
2484,inguinal hernia,https://www.nhs.uk/conditions/inguinal-hernia-repair/,groin hernia,5728
2484,inguinal hernia,https://www.nhs.uk/conditions/inguinal-hernia-repair/,hernia inguinal,1424
2485,umbilical hernia,https://www.nhs.uk/conditions/umbilical-hernia-repair/,umbilical hernia,26214
2485,umbilical hernia,https://www.nhs.uk/conditions/umbilical-hernia-repair/,navel hernia,2096
2486,coloured contact lenses,,coloured contact lenses,66390
2486,coloured contact lenses,,coloured contact lenses uk,9579
2486,coloured contact lenses,,contact lenses coloured,6955
2486,coloured contact lenses,,colour contact lenses,6694
2486,coloured contact lenses,,colored contact lenses,6540
2486,coloured contact lenses,,colour lenses,2783
2486,coloured contact lenses,,colour contact lenses uk,2595
2486,coloured contact lenses,,coloured lenses,2082
2486,coloured contact lenses,,colour contact lens,1979
2486,coloured contact lenses,,contact lenses color,1589
2486,coloured contact lenses,,colored contact lenses uk,1571
2486,coloured contact lenses,,contact lenses uk coloured,1566
2486,coloured contact lenses,,color contact lenses,1500
2486,coloured contact lenses,,buy coloured contact lenses,1470
2486,coloured contact lenses,,colour lenses uk,1212
2486,coloured contact lenses,,buy color lens online,1205
2487,contact lens solution,,contact lens solution,14543
2487,contact lens solution,,contact lense solution,7168
2487,contact lens solution,,contact lenses solution,2703
2487,contact lens solution,,lens cleaner,1470
2487,contact lens solution,,content lense solution,1337
2487,contact lens solution,,lenses solution,1095
2489,toric contact lenses,,toric contact lenses,12890
2489,toric contact lenses,,toric lenses,7077
2489,toric contact lenses,,toric contact lenses uk,1804
2490,strangulated hernia,,strangulated hernia,14189
2491,calories in vodka,,calories in vodka,10552
2491,calories in vodka,,vodka calories,5043
2491,calories in vodka,,how many calories in vodka,4795
2491,calories in vodka,,does vodka have calories,1601
2491,calories in vodka,,calories vodka,1571
2492,calories in gin,,calories in gin,13080
2492,calories in gin,,gin calories,3306
2492,calories in gin,,how many calories in gin,2434
2493,eft,,eft,21019
2493,eft,,emotional freedom technique,9311
2494,calories in wine,,calories in wine,10000
2494,calories in wine,,wine calories,3059
2494,calories in wine,,how many calories in wine,1681
2494,calories in wine,,calories wine,1650
2496,calories in beer,,calories in beer,8815
2496,calories in beer,,beer calories,3019
2496,calories in beer,,how many calories in beer,1947
2496,calories in beer,,calories in beer uk,1657
2497,calories in whiskey,,calories in whiskey,5284
2497,calories in whiskey,,calories in whisky,3784
2497,calories in whiskey,,whisky calories,2663
2497,calories in whiskey,,how many calories in whiskey,2180
2497,calories in whiskey,,whiskey calories,1204
2498,femoral hernia,https://www.nhs.uk/conditions/femoral-hernia-repair/,femoral hernia,15779
2499,migraine,https://www.nhs.uk/conditions/migraine/,migraine,80244
2499,migraine,https://www.nhs.uk/conditions/migraine/,migraines,9299
2499,migraine,https://www.nhs.uk/conditions/migraine/,migraine headaches,3811
2499,migraine,https://www.nhs.uk/conditions/migraine/,migraine headache,2302
2499,migraine,https://www.nhs.uk/conditions/migraine/,migraine pain,1234
2500,eft tapping,,eft tapping,8510
2500,eft tapping,,tapping eft,1827
2500,eft tapping,,emotional tapping,1118
2501,tight chest,,tight chest,22647
2501,tight chest,,tightness in chest,11149
2501,tight chest,,chest tightness,8574
2501,tight chest,,chest feels heavy,3105
2501,tight chest,,heavy feeling in chest,2487
2501,tight chest,,chest feels tight,2298
2501,tight chest,,tight feeling in chest,1568
2501,tight chest,,heavy chest feeling,1522
2501,tight chest,,heavy chest,1153
2502,hernia symptoms,,hernia symptoms,30976
2502,hernia symptoms,,symptoms of a hernia,4982
2502,hernia symptoms,,symptoms of hernia,3543
2502,hernia symptoms,,signs of a hernia,2359
2503,contact lenses trial,,contact lenses trial,4207
2503,contact lenses trial,,free contact lens trial,4095
2503,contact lenses trial,,contact lense trial,2741
2503,contact lenses trial,,free trial contact lenses,2204
2503,contact lenses trial,,free contact lense trial,2158
2503,contact lenses trial,,free contact lenses trial,2040
2503,contact lenses trial,,contact lens trial,1336
2504,trapped wind in chest,,trapped wind in chest,20065
2505,what is a hernia,,what is a hernia,16527
2505,what is a hernia,,what is hernia,2071
2505,what is a hernia,,hernia definition,1622
2506,lowest calorie alcohol,,lowest calorie alcohol,12832
2506,lowest calorie alcohol,,alcohol with the least calories,2200
2506,lowest calorie alcohol,,which alcohol has the least calories,1631
2506,lowest calorie alcohol,,alcohol with least calories,1386
2506,lowest calorie alcohol,,least calorie alcohol,1262
2507,contact lenses online,,contact lenses online,49223
2507,contact lenses online,,buy contact lenses online,27268
2507,contact lenses online,,contact lenses online uk,25378
2507,contact lenses online,,buy contact lenses,19465
2507,contact lenses online,,order contact lenses online,10104
2507,contact lenses online,,online contact lenses,8313
2507,contact lenses online,,online contact lenses uk,5340
2507,contact lenses online,,order contact lenses online uk,5289
2507,contact lenses online,,lenses online,3898
2507,contact lenses online,,order contact lenses,3868
2507,contact lenses online,,buy contact lenses online uk,3533
2507,contact lenses online,,contact lenses uk online,3527
2507,contact lenses online,,buying contact lenses online,2616
2507,contact lenses online,,contact lens online,2302
2507,contact lenses online,,buy contact lens online,1481
2507,contact lenses online,,buy lenses online,1363
2507,contact lenses online,,buy lenses online uk,1308
2507,contact lenses online,,where to buy contact lenses online,1274
2507,contact lenses online,,contact lenses buy online,1036
2508,cheap contact lenses,,cheap contact lenses,37440
2508,cheap contact lenses,,cheap contact lenses uk,18797
2508,cheap contact lenses,,cheap contact lens,1678
2508,cheap contact lenses,,buy cheap contact lenses,1275
2509,hernia operation,,hernia operation,10382
2509,hernia operation,,hernia surgery,3474
2510,chest workout,,chest workout,9250
2510,chest workout,,chest exercises,5735
2510,chest workout,,chest workouts,2622
2511,hernia support,,hernia support,7823
2511,hernia support,,hernia supports,1965
2512,cost of contact lenses,,cost of contact lenses,3552
2512,cost of contact lenses,,how much do contact lenses cost,3452
2512,cost of contact lenses,,how much are contact lenses,3259
2512,cost of contact lenses,,how much do contact lenses cost uk,2647
2512,cost of contact lenses,,contact lens cost,1684
2512,cost of contact lenses,,contact lenses cost,1255
2512,cost of contact lenses,,contact lenses price,1246
2512,cost of contact lenses,,how much are contact lenses uk,1161
2514,wheezy chest,,wheezy chest,6544
2514,wheezy chest,,wheezing chest,6250
2514,wheezy chest,,chest wheezing,1259
2516,antibiotics for chest infection,,antibiotics for chest infection,7444
2516,antibiotics for chest infection,,chest infection antibiotics,3616
2516,antibiotics for chest infection,,antibiotics for chest infections,1400
2517,how many calories in a bottle of wine,,how many calories in a bottle of wine,11972
2517,how many calories in a bottle of wine,,calories in a bottle of wine,5350
2517,how many calories in a bottle of wine,,calories bottle of wine,1291
2518,sliding hiatus hernia,,sliding hiatus hernia,11682
2518,sliding hiatus hernia,,sliding hernia,1963
2518,sliding hiatus hernia,,sliding hiatal hernia,1315
2520,hiatus hernia operation,,hiatus hernia operation,3221
2520,hiatus hernia operation,,hiatus hernia surgery,2365
2520,hiatus hernia operation,,hiatal hernia surgery,2026
2520,hiatus hernia operation,,operation for hiatus hernia,1407
2522,hiatus hernia symptoms,,hiatus hernia symptoms,30017
2522,hiatus hernia symptoms,,hiatal hernia symptoms,12360
2522,hiatus hernia symptoms,,symptoms of hiatal hernia,7596
2522,hiatus hernia symptoms,,symptoms of hiatus hernia,3312
2522,hiatus hernia symptoms,,symptoms of a hiatal hernia,1545
2523,calories in gin and tonic,,calories in gin and tonic,4534
2523,calories in gin and tonic,,gin and tonic calories,3672
2523,calories in gin and tonic,,how many calories in gin and tonic,2348
2523,calories in gin and tonic,,calories in a gin and tonic,2247
2523,calories in gin and tonic,,how many calories in a gin and tonic,1873
2523,calories in gin and tonic,,gin tonic calories,1267
2524,how many calories does swimming burn,,how many calories does swimming burn,4941
2524,how many calories does swimming burn,,calories burned swimming,3932
2524,how many calories does swimming burn,,swimming calories,3271
2524,how many calories does swimming burn,,calories burnt swimming,2635
2524,how many calories does swimming burn,,calories swimming,2034
2524,how many calories does swimming burn,,how many calories burned swimming,1530
2524,how many calories does swimming burn,,swimming calories burned,1256
2524,how many calories does swimming burn,,calories used swimming,1087
2525,contact lenses next day delivery,,contact lenses next day delivery,4267
2525,contact lenses next day delivery,,next day contact lenses,3020
2525,contact lenses next day delivery,,next day delivery contact lenses,1953
2525,contact lenses next day delivery,,next day delivery contact lenses uk,1082
2526,how to get rid of a headache,,how to get rid of a headache,8678
2526,how to get rid of a headache,,how to get rid of headache,5240
2526,how to get rid of a headache,,headache cures,2713
2526,how to get rid of a headache,,how to get rid of headaches,1442
2526,how to get rid of a headache,,how to cure headache,1188
2526,how to get rid of a headache,,get rid of headache,1039
2529,how many calories do you burn a day,,how many calories do you burn a day,8128
2529,how many calories do you burn a day,,how many calories do i burn a day,1971
2530,lens replacement surgery,,lens replacement surgery,7273
2530,lens replacement surgery,,lens replacement,2313
2530,lens replacement surgery,,refractive lens exchange,1979
2530,lens replacement surgery,,lens replacement surgery uk,1129
2531,chest infection symptoms,,chest infection symptoms,22454
2531,chest infection symptoms,,symptoms of chest infection,11519
2531,chest infection symptoms,,symptoms of a chest infection,6144
2531,chest infection symptoms,,signs of a chest infection,4706
2531,chest infection symptoms,,signs of chest infection,3017
2531,chest infection symptoms,,how to tell if you have a chest infection,2072
2531,chest infection symptoms,,what are signs of a chest infection?,1269
2531,chest infection symptoms,,chest infection signs,1086
2532,drink drive limit units calculator,,drink drive limit units calculator,9247
2532,drink drive limit units calculator,,drink drive limit calculator,3892
2532,drink drive limit units calculator,,alcohol limit calculator uk,1037
2534,headache when coughing,,headache when coughing,3942
2534,headache when coughing,,pain in head when coughing,3286
2534,headache when coughing,,headache when i cough,3110
2534,headache when coughing,,head hurts when coughing,2687
2534,headache when coughing,,head pain when coughing,2329
2534,headache when coughing,,head pain when i cough,1764
2534,headache when coughing,,head hurts when i cough,1510
2534,headache when coughing,,when i cough my head hurts,1203
2534,headache when coughing,,coughing headache,1096
2534,headache when coughing,,my head hurts when i cough,1079
2535,adult social care,,adult social care,14882
2535,adult social care,,adult social services,10045
2536,drink drive limit units,,drink drive limit units,6118
2536,drink drive limit units,,how many units of alcohol to drive,6009
2536,drink drive limit units,,alcohol units driving,4432
2536,drink drive limit units,,how much can i drink and drive,3890
2536,drink drive limit units,,units of alcohol to drive,3325
2536,drink drive limit units,,uk drink drive limit units,3320
2536,drink drive limit units,,how many units can you drink and drive,2571
2536,drink drive limit units,,how much can you drink and drive,2491
2536,drink drive limit units,,how much can i drink and drive uk,1769
2536,drink drive limit units,,how many units is the drink drive limit,1691
2536,drink drive limit units,,drink drive limit in units,1434
2536,drink drive limit units,,legal limit for driving units,1378
2536,drink drive limit units,,how much can you drink before driving,1265
2536,drink drive limit units,,units of alcohol driving,1250
2536,drink drive limit units,,drink driving limit units,1242
2536,drink drive limit units,,uk alcohol limit units,1117
2536,drink drive limit units,,how much alcohol to drive,1105
2536,drink drive limit units,,alcohol units and driving,1099
2536,drink drive limit units,,alcohol units driving limit,1049
2538,sharp pain in head,,sharp pain in head,8349
2538,sharp pain in head,,stabbing pain in head,8176
2538,sharp pain in head,,shooting pains in head,7305
2538,sharp pain in head,,shooting pain in head,7247
2538,sharp pain in head,,thunderclap headache,5825
2538,sharp pain in head,,sharp pains in head,4965
2538,sharp pain in head,,ice pick headaches,4537
2538,sharp pain in head,,ice pick headache,2552
2538,sharp pain in head,,sudden headache,2298
2538,sharp pain in head,,sharp stabbing pain in head,1902
2538,sharp pain in head,,sharp shooting pain in head,1878
2538,sharp pain in head,,short sharp pain in head,1795
2538,sharp pain in head,,ice pick headaches nhs,1577
2538,sharp pain in head,,sudden pain in head,1574
2538,sharp pain in head,,sharp headache pain,1150
2538,sharp pain in head,,sharp head pain,1149
2540,frontal headache,,frontal headache,2713
2540,frontal headache,,headache front of head,2478
2540,frontal headache,,forehead headache,2162
2540,frontal headache,,headache forehead,1455
2540,frontal headache,,headache in forehead,1194
2541,drink driving,,drink driving,7458
2541,drink driving,,driving after drinking,3918
2541,drink driving,,drinking and driving,2184
2541,drink driving,,alcohol and driving,1857
2541,drink driving,,drink and drive,1259
2543,social determinants of health,,social determinants of health,11426
2543,social determinants of health,,determinants of health,4600
2543,social determinants of health,,who social determinants of health,1486
2544,calorie intake for women,,calorie intake for women,4157
2544,calorie intake for women,,how many calories should a woman eat,1832
2544,calorie intake for women,,average calorie intake for women,1628
2544,calorie intake for women,,daily calorie intake for women,1436
2544,calorie intake for women,,calories for women,1432
2544,calorie intake for women,,how many calories for a woman,1067
2545,coloured prescription contact lenses,,coloured prescription contact lenses,10168
2545,coloured prescription contact lenses,,prescription coloured contact lenses,9424
2545,coloured prescription contact lenses,,prescription coloured contact lenses uk,5187
2545,coloured prescription contact lenses,,prescription colored contacts,3648
2545,coloured prescription contact lenses,,coloured contact lenses prescription,2347
2545,coloured prescription contact lenses,,prescription contact lenses coloured,1155
2545,coloured prescription contact lenses,,prescription colored contact lenses,1025
2546,hernia belt,,hernia belt,12023
2546,hernia belt,,hernia support belt,5903
2546,hernia belt,,hernia belts,5225
2546,hernia belt,,hernia belt uk,2831
2546,hernia belt,,hernia support belts,1094
2548,oppositional defiant disorder,,oppositional defiant disorder,25628
2548,oppositional defiant disorder,,odd,25086
2548,oppositional defiant disorder,,oppositional defiant disorder uk,2508
2548,oppositional defiant disorder,,oppositional defiance disorder,2121
2549,are chest infections contagious,,are chest infections contagious,5827
2549,are chest infections contagious,,is a chest infection contagious,2132
2549,are chest infections contagious,,chest infection contagious,2086
2549,are chest infections contagious,,can you catch a chest infection,1520
2550,attachment disorder,,attachment disorder,25573
2550,attachment disorder,,attachment issues,1683
2552,how long does a chest infection last,,how long does a chest infection last,8779
2552,how long does a chest infection last,,how long can a chest infection last,1781
2552,how long does a chest infection last,,chest infection how long,1023
2553,depersonalization,,depersonalization,18350
2553,depersonalization,,depersonalisation,13823
2554,varifocal lenses,,varifocal lenses,17426
2554,varifocal lenses,,varifocal lens,4948
2555,paingone plus,,paingone plus,10019
2555,paingone plus,,pain gone plus,6556
2555,paingone plus,,pain gone plus pen,2840
2556,food stuck in chest,,food stuck in chest,2147
2556,food stuck in chest,,feel like something is stuck in my chest,1694
2556,food stuck in chest,,clogged feeling in chest,1574
2556,food stuck in chest,,why does it feel like something is stuck in my chest,1434
2556,food stuck in chest,,feeling of something stuck in chest,1392
2556,food stuck in chest,,feels like something is stuck in my throat and chest,1238
2556,food stuck in chest,,food getting stuck in throat and chest,1211
2557,depersonalization disorder,,depersonalization disorder,15582
2557,depersonalization disorder,,depersonalisation disorder,7520
2557,depersonalization disorder,,depersonalization disorder test,1742
2558,migraine symptoms,https://www.nhs.uk/conditions/migraine/symptoms/,migraine symptoms,33736
2558,migraine symptoms,https://www.nhs.uk/conditions/migraine/symptoms/,symptoms of migraine,5851
2558,migraine symptoms,https://www.nhs.uk/conditions/migraine/symptoms/,symptoms of a migraine,1657
2559,hangover cure,https://www.nhs.uk/Livewell/alcohol/Pages/Hangovers.aspx,hangover cure,39309
2559,hangover cure,https://www.nhs.uk/Livewell/alcohol/Pages/Hangovers.aspx,how to cure a hangover,6314
2559,hangover cure,https://www.nhs.uk/Livewell/alcohol/Pages/Hangovers.aspx,hangover cures,5819
2559,hangover cure,https://www.nhs.uk/Livewell/alcohol/Pages/Hangovers.aspx,how to cure hangover,2579
2559,hangover cure,https://www.nhs.uk/Livewell/alcohol/Pages/Hangovers.aspx,how to get rid of a hangover,2144
2559,hangover cure,https://www.nhs.uk/Livewell/alcohol/Pages/Hangovers.aspx,cure for hangover,1569
2559,hangover cure,https://www.nhs.uk/Livewell/alcohol/Pages/Hangovers.aspx,hangover remedies,1556
2559,hangover cure,https://www.nhs.uk/Livewell/alcohol/Pages/Hangovers.aspx,how to get rid of hangover,1209
2559,hangover cure,https://www.nhs.uk/Livewell/alcohol/Pages/Hangovers.aspx,cure hangover,1153
2559,hangover cure,https://www.nhs.uk/Livewell/alcohol/Pages/Hangovers.aspx,hangover remedy,1036
2559,hangover cure,https://www.nhs.uk/Livewell/alcohol/Pages/Hangovers.aspx,how to stop a hangover,1024
2560,hangover symptoms,,hangover symptoms,12030
2560,hangover symptoms,,symptoms of a hangover,2319
2560,hangover symptoms,,symptoms of hangover,1442
2561,what causes migraines,https://www.nhs.uk/conditions/migraine/causes/,what causes migraines,9998
2561,what causes migraines,https://www.nhs.uk/conditions/migraine/causes/,causes of migraines,6836
2561,what causes migraines,https://www.nhs.uk/conditions/migraine/causes/,migraine causes,5808
2561,what causes migraines,https://www.nhs.uk/conditions/migraine/causes/,migraine triggers,5196
2561,what causes migraines,https://www.nhs.uk/conditions/migraine/causes/,causes of migraine,3846
2561,what causes migraines,https://www.nhs.uk/conditions/migraine/causes/,what causes a migraine,1708
2561,what causes migraines,https://www.nhs.uk/conditions/migraine/causes/,migraines causes,1689
2561,what causes migraines,https://www.nhs.uk/conditions/migraine/causes/,cause of migraine,1130
2562,derealization,,derealization,8525
2562,derealization,,derealisation,4472
2563,migraine relief,,migraine relief,22045
2563,migraine relief,,how to relieve a migraine,1953
2564,how to get rid of a migraine,,how to get rid of a migraine,5360
2564,how to get rid of a migraine,,how to stop migraine,3482
2564,how to get rid of a migraine,,how to stop a migraine,2203
2564,how to get rid of a migraine,,how to get rid of migraine,1961
2564,how to get rid of a migraine,,how to get rid of migraines,1955
2565,best hangover cure,,best hangover cure,6414
2565,best hangover cure,,best hangover cures,3928
2565,best hangover cure,,best cure for hangover,1227
2566,vestibular migraine,,vestibular migraine,14311
2566,vestibular migraine,,migrainous vertigo,1335
2566,vestibular migraine,,vestibular migraines,1212
2568,migraine treatment,https://www.nhs.uk/conditions/migraine/treatment/,migraine treatment,4306
2568,migraine treatment,https://www.nhs.uk/conditions/migraine/treatment/,migraine cure,3120
2568,migraine treatment,https://www.nhs.uk/conditions/migraine/treatment/,migraine prevention,1769
2568,migraine treatment,https://www.nhs.uk/conditions/migraine/treatment/,how to cure a migraine,1739
2568,migraine treatment,https://www.nhs.uk/conditions/migraine/treatment/,migraine cures,1536
2568,migraine treatment,https://www.nhs.uk/conditions/migraine/treatment/,cure for migraine,1382
2568,migraine treatment,https://www.nhs.uk/conditions/migraine/treatment/,how to treat migraines,1336
2568,migraine treatment,https://www.nhs.uk/conditions/migraine/treatment/,how to prevent migraines,1198
2570,migraine aura,,migraine aura,12699
2570,migraine aura,,migraine with aura,5989
2570,migraine aura,,aura migraine,1959
2570,migraine aura,,migraines with aura,1488
2571,ocular migraine,,ocular migraine,33833
2571,ocular migraine,,visual migraine,9662
2571,ocular migraine,,retinal migraine,5237
2571,ocular migraine,,ophthalmic migraine,3897
2571,ocular migraine,,eye migraine,3324
2572,body dysmorphia,https://www.nhs.uk/conditions/body-dysmorphia/,body dysmorphia,23359
2572,body dysmorphia,https://www.nhs.uk/conditions/body-dysmorphia/,body dysmorphic disorder,15533
2572,body dysmorphia,https://www.nhs.uk/conditions/body-dysmorphia/,bdd,10142
2572,body dysmorphia,https://www.nhs.uk/conditions/body-dysmorphia/,dysmorphia,2664
2573,daith piercing,,daith piercing,37261
2573,daith piercing,,migraine piercing,5534
2573,daith piercing,,daith piercing migraine,2545
2573,daith piercing,,daith piercing migraines,2002
2573,daith piercing,,piercing for migraines,1923
2573,daith piercing,,daith piercing for migraines,1538
2573,daith piercing,,piercing for migraine,1360
2574,loneliness,,loneliness,25569
2574,loneliness,,lonely,13896
2575,feeling lonely,,feeling lonely,19167
2575,feeling lonely,,i feel lonely,5305
2575,feeling lonely,,feel lonely,4552
2575,feeling lonely,,feeling alone,4367
2575,feeling lonely,,i feel so alone,3409
2575,feeling lonely,,i'm lonely,2877
2575,feeling lonely,,being lonely,2237
2575,feeling lonely,,i feel so lonely,2179
2575,feeling lonely,,being alone,2158
2575,feeling lonely,,feeling isolated,1713
2575,feeling lonely,,i feel alone,1640
2575,feeling lonely,,feel so lonely,1489
2575,feeling lonely,,i'm so lonely,1466
2575,feeling lonely,,i am so lonely,1080
2576,polymyalgia symptoms,https://www.nhs.uk/conditions/polymyalgia-rheumatica/symptoms/,polymyalgia symptoms,15628
2576,polymyalgia symptoms,https://www.nhs.uk/conditions/polymyalgia-rheumatica/symptoms/,polymyalgia rheumatica symptoms,12002
2576,polymyalgia symptoms,https://www.nhs.uk/conditions/polymyalgia-rheumatica/symptoms/,symptoms of polymyalgia,3070
2576,polymyalgia symptoms,https://www.nhs.uk/conditions/polymyalgia-rheumatica/symptoms/,pmr symptoms,1703
2576,polymyalgia symptoms,https://www.nhs.uk/conditions/polymyalgia-rheumatica/symptoms/,symptoms polymyalgia,1292
2576,polymyalgia symptoms,https://www.nhs.uk/conditions/polymyalgia-rheumatica/symptoms/,what are the symptoms of polymyalgia,1245
2578,dealing with loneliness,,dealing with loneliness,3285
2578,dealing with loneliness,,how to stop feeling lonely,2848
2578,dealing with loneliness,,how to cope with loneliness,2626
2578,dealing with loneliness,,what to do when you feel lonely,2467
2578,dealing with loneliness,,overcoming loneliness,1974
2578,dealing with loneliness,,how to deal with loneliness,1873
2578,dealing with loneliness,,how to stop being lonely,1623
2578,dealing with loneliness,,coping with loneliness,1597
2578,dealing with loneliness,,how to combat loneliness,1571
2579,isopropyl alcohol,,isopropyl alcohol,12843
2579,isopropyl alcohol,,isopropyl alcohol uk,3748
2579,isopropyl alcohol,,isopropyl,1151
2580,what is fibromyalgia,,what is fibromyalgia,25226
2580,what is fibromyalgia,,what is fibromyalgia uk,1038
2581,fibromyalgia trigger points,https://www.nhs.uk/conditions/fibromyalgia/causes/,fibromyalgia trigger points,8254
2581,fibromyalgia trigger points,https://www.nhs.uk/conditions/fibromyalgia/causes/,what causes fibromyalgia,3300
2581,fibromyalgia trigger points,https://www.nhs.uk/conditions/fibromyalgia/causes/,causes of fibromyalgia,1531
2581,fibromyalgia trigger points,https://www.nhs.uk/conditions/fibromyalgia/causes/,how is fibromyalgia caused,1179
2581,fibromyalgia trigger points,https://www.nhs.uk/conditions/fibromyalgia/causes/,fibromyalgia causes,1024
2582,fibromyalgia symptoms,https://www.nhs.uk/conditions/fibromyalgia/symptoms/,fibromyalgia symptoms,72054
2582,fibromyalgia symptoms,https://www.nhs.uk/conditions/fibromyalgia/symptoms/,symptoms of fibromyalgia,22408
2582,fibromyalgia symptoms,https://www.nhs.uk/conditions/fibromyalgia/symptoms/,fibromyalgia symptoms uk,9338
2582,fibromyalgia symptoms,https://www.nhs.uk/conditions/fibromyalgia/symptoms/,symptoms of fibromyalgia uk,2838
2582,fibromyalgia symptoms,https://www.nhs.uk/conditions/fibromyalgia/symptoms/,symptoms fibromyalgia,2066
2582,fibromyalgia symptoms,https://www.nhs.uk/conditions/fibromyalgia/symptoms/,signs of fibromyalgia,1669
2583,suicide,https://www.nhs.uk/conditions/suicide/,suicide,106262
2583,suicide,https://www.nhs.uk/conditions/suicide/,suicidal,12456
2583,suicide,https://www.nhs.uk/conditions/suicide/,suicide uk,2029
2584,fibromyalgia diagnosis,https://www.nhs.uk/conditions/fibromyalgia/diagnosis/,fibromyalgia diagnosis,27440
2584,fibromyalgia diagnosis,https://www.nhs.uk/conditions/fibromyalgia/diagnosis/,fibromyalgia test,9629
2584,fibromyalgia diagnosis,https://www.nhs.uk/conditions/fibromyalgia/diagnosis/,test for fibromyalgia,1057
2585,fibromyalgia treatment,https://www.nhs.uk/conditions/fibromyalgia/treatment/,fibromyalgia treatment,8863
2585,fibromyalgia treatment,https://www.nhs.uk/conditions/fibromyalgia/treatment/,treatment for fibromyalgia,5709
2585,fibromyalgia treatment,https://www.nhs.uk/conditions/fibromyalgia/treatment/,fibromyalgia treatment uk,2854
2586,rhinitis,,rhinitis,37841
2586,rhinitis,,coryza,2202
2588,aspiration pneumonia,,aspiration pneumonia,20511
2589,hoarding disorder,https://www.nhs.uk/conditions/hoarding-disorder/,hoarding disorder,5834
2589,hoarding disorder,https://www.nhs.uk/conditions/hoarding-disorder/,hoarding,4126
2589,hoarding disorder,https://www.nhs.uk/conditions/hoarding-disorder/,hoarders uk,3077
2589,hoarding disorder,https://www.nhs.uk/conditions/hoarding-disorder/,hoarders,2533
2589,hoarding disorder,https://www.nhs.uk/conditions/hoarding-disorder/,hoarder,2263
2590,hallucinations,https://www.nhs.uk/conditions/hallucinations/,hallucinations,10922
2590,hallucinations,https://www.nhs.uk/conditions/hallucinations/,hallucination,1364
2591,pneumonia vaccine,,pneumonia vaccine,14957
2591,pneumonia vaccine,,pneumonia jab,10421
2591,pneumonia vaccine,,pneumonia injection,2587
2591,pneumonia vaccine,,pneumonia vaccine uk,1951
